what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1365138238203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138239015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138328625
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1365138342531
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365138346203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365138355750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365138360265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1365138363515
error,log,,,"Core exception while retrieving the content description",1365138371531
error,log,,,"Core exception while retrieving the content description",1365138371578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365138371671
error,log,,,"Core exception while retrieving the content description",1365138372031
error,log,,,"Core exception while retrieving the content description",1365138372031
error,log,,,"Core exception while retrieving the content description",1365138372031
error,log,,,"Core exception while retrieving the content description",1365138372031
error,log,,,"Core exception while retrieving the content description",1365138372031
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365138375265
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365138398828
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365138400281
error,log,,,"Core exception while retrieving the content description",1365138400656
error,log,,,"Core exception while retrieving the content description",1365138400656
error,log,,,"Core exception while retrieving the content description",1365138400656
error,log,,,"Core exception while retrieving the content description",1365138400656
error,log,,,"Core exception while retrieving the content description",1365138400671
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365138401031
error,log,,,"Core exception while retrieving the content description",1365138403906
error,log,,,"Core exception while retrieving the content description",1365138403906
error,log,,,"Core exception while retrieving the content description",1365138403906
error,log,,,"Core exception while retrieving the content description",1365138403921
error,log,,,"Core exception while retrieving the content description",1365138403921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138412546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138418453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138421468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138428203
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365138575718
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365138583437
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365138599859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365138605093
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365138630609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138632953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1365138632968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138636609
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365138652671
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365138653843
error,log,,,"Core exception while retrieving the content description",1365138656625
error,log,,,"Core exception while retrieving the content description",1365138656625
error,log,,,"Core exception while retrieving the content description",1365138656625
error,log,,,"Core exception while retrieving the content description",1365138656625
error,log,,,"Core exception while retrieving the content description",1365138656625
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365138662656
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1365138663718
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365138665828
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365138667234
error,log,,,"Core exception while retrieving the content description",1365138667625
error,log,,,"Core exception while retrieving the content description",1365138667625
error,log,,,"Core exception while retrieving the content description",1365138667625
error,log,,,"Core exception while retrieving the content description",1365138667625
error,log,,,"Core exception while retrieving the content description",1365138667625
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365138668000
error,log,,,"Core exception while retrieving the content description",1365138670812
error,log,,,"Core exception while retrieving the content description",1365138670812
error,log,,,"Core exception while retrieving the content description",1365138670812
error,log,,,"Core exception while retrieving the content description",1365138670812
error,log,,,"Core exception while retrieving the content description",1365138670812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138695546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138705687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365138766937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139018109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139056453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139171921
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365139173281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139177390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139216390
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1365139234703
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1365139249062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139257859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139328640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139331062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139536031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1365139558921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365139573343
error,log,,,"Core exception while retrieving the content description",1365139574984
error,log,,,"Core exception while retrieving the content description",1365139574984
error,log,,,"Core exception while retrieving the content description",1365139574984
error,log,,,"Core exception while retrieving the content description",1365139574984
error,log,,,"Core exception while retrieving the content description",1365139574984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365139595109
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365139600203
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365139600218
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365139602781
error,log,,,"Core exception while retrieving the content description",1365139602843
error,log,,,"Core exception while retrieving the content description",1365139602843
error,log,,,"Core exception while retrieving the content description",1365139602843
error,log,,,"Core exception while retrieving the content description",1365139602843
error,log,,,"Core exception while retrieving the content description",1365139602843
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1365139603656
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365139605125
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365139606421
error,log,,,"Core exception while retrieving the content description",1365139607062
error,log,,,"Core exception while retrieving the content description",1365139607062
error,log,,,"Core exception while retrieving the content description",1365139607062
error,log,,,"Core exception while retrieving the content description",1365139607078
error,log,,,"Core exception while retrieving the content description",1365139607078
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365139607359
error,log,,,"Core exception while retrieving the content description",1365139610296
error,log,,,"Core exception while retrieving the content description",1365139610296
error,log,,,"Core exception while retrieving the content description",1365139610296
error,log,,,"Core exception while retrieving the content description",1365139610296
error,log,,,"Core exception while retrieving the content description",1365139610296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139615531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139622703
error,log,,,"Core exception while retrieving the content description",1365139645468
error,log,,,"Core exception while retrieving the content description",1365139645468
error,log,,,"Core exception while retrieving the content description",1365139645468
error,log,,,"Core exception while retrieving the content description",1365139645468
error,log,,,"Core exception while retrieving the content description",1365139645484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365139667375
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365139672187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139734296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139761750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139763890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139783531
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365139784859
error,log,,,"未処理のイベント・ループ例外",1365139800234
error,log,,,"未処理のイベント・ループ例外",1365139800250
error,log,,,"未処理のイベント・ループ例外",1365139800734
error,log,,,"未処理のイベント・ループ例外",1365139800859
error,log,,,"未処理のイベント・ループ例外",1365139801468
error,log,,,"未処理のイベント・ループ例外",1365139801484
error,log,,,"current state was null - this shouldn't have happened!",1365139801687
error,log,,,"未処理のイベント・ループ例外",1365139801703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365139806125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365139818468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365140078359
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365140084031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1365140104484
error,log,,,"Core exception while retrieving the content description",1365140116968
error,log,,,"Core exception while retrieving the content description",1365140117015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365140117125
error,log,,,"Core exception while retrieving the content description",1365140117453
error,log,,,"Core exception while retrieving the content description",1365140117453
error,log,,,"Core exception while retrieving the content description",1365140117453
error,log,,,"Core exception while retrieving the content description",1365140117453
error,log,,,"Core exception while retrieving the content description",1365140117453
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1365140120046
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365140122015
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1365140123812
error,log,,,"Core exception while retrieving the content description",1365140124203
error,log,,,"Core exception while retrieving the content description",1365140124203
error,log,,,"Core exception while retrieving the content description",1365140124203
error,log,,,"Core exception while retrieving the content description",1365140124203
error,log,,,"Core exception while retrieving the content description",1365140124218
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365140124625
error,log,,,"Core exception while retrieving the content description",1365140127453
error,log,,,"Core exception while retrieving the content description",1365140127453
error,log,,,"Core exception while retrieving the content description",1365140127484
error,log,,,"Core exception while retrieving the content description",1365140127484
error,log,,,"Core exception while retrieving the content description",1365140127484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365140130296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365140136109
error,log,,,"Core exception while retrieving the content description",1365140166093
error,log,,,"Core exception while retrieving the content description",1365140166093
error,log,,,"Core exception while retrieving the content description",1365140166093
error,log,,,"Core exception while retrieving the content description",1365140166093
error,log,,,"Core exception while retrieving the content description",1365140166093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365140188796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365140256671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1365140261765
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365140280500
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365140297953
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1365140304109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365140317281
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365140340281
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365140388125
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1365140388312
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1365140392984
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1365140395093
error,log,,,"Core exception while retrieving the content description",1365140395468
error,log,,,"Core exception while retrieving the content description",1365140395468
error,log,,,"Core exception while retrieving the content description",1365140395468
error,log,,,"Core exception while retrieving the content description",1365140395484
error,log,,,"Core exception while retrieving the content description",1365140395484
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1365140395984
error,log,,,"Core exception while retrieving the content description",1365140399078
error,log,,,"Core exception while retrieving the content description",1365140399078
error,log,,,"Core exception while retrieving the content description",1365140399078
error,log,,,"Core exception while retrieving the content description",1365140399078
error,log,,,"Core exception while retrieving the content description",1365140399078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365140399843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365140402937
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1365140403000
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1365140407812
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1365140416390
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1365140418781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365140422343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365140428984
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1365140434343
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1365140434359
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1365140435531
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1365140448625
